Program,Year,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
SURVEY,2018,MINNESOTA,27,SIBLEY,143,CORN,"CORN, GRAIN - ACRES HARVESTED","142,800"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","25,445,000"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.2
SURVEY,2018,MINNESOTA,27,SIBLEY,143,OATS,OATS - ACRES HARVESTED,570
SURVEY,2018,MINNESOTA,27,SIBLEY,143,OATS,OATS - ACRES PLANTED,"1,000"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,OATS,"OATS - PRODUCTION, MEASURED IN BU","22,800"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",40
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SOYBEANS,SOYBEANS - ACRES HARVESTED,"116,700"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SOYBEANS,SOYBEANS - ACRES PLANTED,"118,500"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","6,376,000"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.6
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"3,000"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"3,000"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","57,700"
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",14.67
SURVEY,2018,MINNESOTA,27,SIBLEY,143,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",19.2
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,CORN - ACRES PLANTED,"214,500"
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,"CORN, GRAIN - ACRES HARVESTED","183,200"
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","33,634,000"
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.6
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,"CORN, SILAGE - ACRES HARVESTED","29,400"
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","604,000"
SURVEY,2018,MINNESOTA,27,STEARNS,145,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",20.5
SURVEY,2018,MINNESOTA,27,STEARNS,145,HAY,"HAY, ALFALFA - ACRES HARVESTED","45,100"
SURVEY,2018,MINNESOTA,27,STEARNS,145,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","172,600"
SURVEY,2018,MINNESOTA,27,STEARNS,145,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.85
SURVEY,2018,MINNESOTA,27,STEARNS,145,OATS,OATS - ACRES HARVESTED,"11,000"
SURVEY,2018,MINNESOTA,27,STEARNS,145,OATS,OATS - ACRES PLANTED,"16,900"
SURVEY,2018,MINNESOTA,27,STEARNS,145,OATS,"OATS - PRODUCTION, MEASURED IN BU","697,000"
SURVEY,2018,MINNESOTA,27,STEARNS,145,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",63.4
SURVEY,2018,MINNESOTA,27,STEARNS,145,SOYBEANS,SOYBEANS - ACRES HARVESTED,"116,300"
SURVEY,2018,MINNESOTA,27,STEARNS,145,SOYBEANS,SOYBEANS - ACRES PLANTED,"117,500"
SURVEY,2018,MINNESOTA,27,STEARNS,145,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,909,000"
SURVEY,2018,MINNESOTA,27,STEARNS,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.8
SURVEY,2018,MINNESOTA,27,STEARNS,145,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"3,400"
SURVEY,2018,MINNESOTA,27,STEARNS,145,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"3,500"
SURVEY,2018,MINNESOTA,27,STEARNS,145,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","92,300"
SURVEY,2018,MINNESOTA,27,STEARNS,145,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",15.22
SURVEY,2018,MINNESOTA,27,STEARNS,145,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",27.1
SURVEY,2018,MINNESOTA,27,TODD,153,CORN,CORN - ACRES PLANTED,"72,800"
SURVEY,2018,MINNESOTA,27,TODD,153,CORN,"CORN, GRAIN - ACRES HARVESTED","62,800"
SURVEY,2018,MINNESOTA,27,TODD,153,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","9,303,000"
SURVEY,2018,MINNESOTA,27,TODD,153,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.1
SURVEY,2018,MINNESOTA,27,TODD,153,OATS,OATS - ACRES HARVESTED,"3,150"
SURVEY,2018,MINNESOTA,27,TODD,153,OATS,OATS - ACRES PLANTED,"6,100"
SURVEY,2018,MINNESOTA,27,TODD,153,OATS,"OATS - PRODUCTION, MEASURED IN BU","158,000"
SURVEY,2018,MINNESOTA,27,TODD,153,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50.2
SURVEY,2018,MINNESOTA,27,WADENA,159,BARLEY,BARLEY - ACRES HARVESTED,"1,080"
SURVEY,2018,MINNESOTA,27,WADENA,159,BARLEY,BARLEY - ACRES PLANTED,"1,100"
SURVEY,2018,MINNESOTA,27,WADENA,159,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","90,900"
SURVEY,2018,MINNESOTA,27,WADENA,159,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",84.2
SURVEY,2018,MINNESOTA,27,WADENA,159,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED","2,800"
SURVEY,2018,MINNESOTA,27,WADENA,159,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED","2,900"
SURVEY,2018,MINNESOTA,27,WADENA,159,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","46,000"
SURVEY,2018,MINNESOTA,27,WADENA,159,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,640"
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,CORN - ACRES PLANTED,"19,000"
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,"CORN, GRAIN - ACRES HARVESTED","15,300"
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,480,000"
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",162.1
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,"CORN, SILAGE - ACRES HARVESTED","3,550"
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","59,000"
SURVEY,2018,MINNESOTA,27,WADENA,159,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",16.5
SURVEY,2018,MINNESOTA,27,WRIGHT,171,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","2,070"
SURVEY,2018,MINNESOTA,27,WRIGHT,171,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","2,200"
SURVEY,2018,MINNESOTA,27,WRIGHT,171,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","89,100"
SURVEY,2018,MINNESOTA,27,WRIGHT,171,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",43
SURVEY,2018,MINNESOTA,27,AITKIN,1,CORN,CORN - ACRES PLANTED,"1,000"
SURVEY,2018,MINNESOTA,27,AITKIN,1,CORN,"CORN, GRAIN - ACRES HARVESTED",500
SURVEY,2018,MINNESOTA,27,AITKIN,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","45,200"
SURVEY,2018,MINNESOTA,27,AITKIN,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",90.4
SURVEY,2018,MINNESOTA,27,AITKIN,1,HAY,"HAY, ALFALFA - ACRES HARVESTED","3,100"
SURVEY,2018,MINNESOTA,27,AITKIN,1,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","4,870"
SURVEY,2018,MINNESOTA,27,AITKIN,1,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.55
SURVEY,2018,MINNESOTA,27,AITKIN,1,OATS,OATS - ACRES HARVESTED,400
SURVEY,2018,MINNESOTA,27,AITKIN,1,OATS,OATS - ACRES PLANTED,600
SURVEY,2018,MINNESOTA,27,AITKIN,1,OATS,"OATS - PRODUCTION, MEASURED IN BU","15,100"
SURVEY,2018,MINNESOTA,27,AITKIN,1,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",37.8
SURVEY,2018,MINNESOTA,27,AITKIN,1,SOYBEANS,SOYBEANS - ACRES HARVESTED,"5,840"
SURVEY,2018,MINNESOTA,27,AITKIN,1,SOYBEANS,SOYBEANS - ACRES PLANTED,"5,900"
SURVEY,2018,MINNESOTA,27,AITKIN,1,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","167,000"
SURVEY,2018,MINNESOTA,27,AITKIN,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.6
SURVEY,2018,MINNESOTA,27,ANOKA,3,CORN,CORN - ACRES PLANTED,"5,300"
SURVEY,2018,MINNESOTA,27,ANOKA,3,CORN,"CORN, GRAIN - ACRES HARVESTED","5,060"
SURVEY,2018,MINNESOTA,27,ANOKA,3,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","732,000"
SURVEY,2018,MINNESOTA,27,ANOKA,3,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.7
SURVEY,2018,MINNESOTA,27,ANOKA,3,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","2,890"
SURVEY,2018,MINNESOTA,27,ANOKA,3,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","5,700"
SURVEY,2018,MINNESOTA,27,ANOKA,3,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.95
SURVEY,2018,MINNESOTA,27,ANOKA,3,HAY,"HAY, ALFALFA - ACRES HARVESTED","3,630"
SURVEY,2018,MINNESOTA,27,ANOKA,3,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","6,300"
SURVEY,2018,MINNESOTA,27,ANOKA,3,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.75
SURVEY,2018,MINNESOTA,27,ANOKA,3,SOYBEANS,SOYBEANS - ACRES HARVESTED,"5,030"
SURVEY,2018,MINNESOTA,27,ANOKA,3,SOYBEANS,SOYBEANS - ACRES PLANTED,"5,100"
SURVEY,2018,MINNESOTA,27,ANOKA,3,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","159,000"
SURVEY,2018,MINNESOTA,27,ANOKA,3,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.6
SURVEY,2018,MINNESOTA,27,CARLTON,17,CORN,CORN - ACRES PLANTED,500
SURVEY,2018,MINNESOTA,27,CARLTON,17,CORN,"CORN, GRAIN - ACRES HARVESTED",140
SURVEY,2018,MINNESOTA,27,CARLTON,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","20,800"
SURVEY,2018,MINNESOTA,27,CARLTON,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.6
SURVEY,2018,MINNESOTA,27,CARLTON,17,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","23,600"
SURVEY,2018,MINNESOTA,27,CARLTON,17,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","53,500"
SURVEY,2018,MINNESOTA,27,CARLTON,17,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.25
SURVEY,2018,MINNESOTA,27,CARLTON,17,HAY,"HAY, ALFALFA - ACRES HARVESTED","9,260"
SURVEY,2018,MINNESOTA,27,CARLTON,17,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","17,900"
SURVEY,2018,MINNESOTA,27,CARLTON,17,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.95
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,CORN - ACRES PLANTED,"23,100"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,"CORN, GRAIN - ACRES HARVESTED","22,500"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,576,000"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.9
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,"CORN, SILAGE - ACRES HARVESTED",430
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","6,500"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",15
SURVEY,2018,MINNESOTA,27,CHISAGO,25,SOYBEANS,SOYBEANS - ACRES HARVESTED,"28,200"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,SOYBEANS,SOYBEANS - ACRES PLANTED,"28,400"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","1,051,000"
SURVEY,2018,MINNESOTA,27,CHISAGO,25,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.3
SURVEY,2018,MINNESOTA,27,CROW WING,35,OATS,OATS - ACRES HARVESTED,640
SURVEY,2018,MINNESOTA,27,CROW WING,35,OATS,OATS - ACRES PLANTED,"1,900"
SURVEY,2018,MINNESOTA,27,CROW WING,35,OATS,"OATS - PRODUCTION, MEASURED IN BU","24,300"
SURVEY,2018,MINNESOTA,27,CROW WING,35,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",38
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,CORN,CORN - ACRES PLANTED,"12,500"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, GRAIN - ACRES HARVESTED","11,800"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,219,000"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.1
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,HAY,"HAY, ALFALFA - ACRES HARVESTED","3,750"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","12,300"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.3
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,SOYBEANS,SOYBEANS - ACRES HARVESTED,"12,500"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,SOYBEANS,SOYBEANS - ACRES PLANTED,"12,600"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","615,000"
SURVEY,2018,MINNESOTA,27,HENNEPIN,53,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.2
SURVEY,2018,MINNESOTA,27,ISANTI,59,CORN,CORN - ACRES PLANTED,"31,900"
SURVEY,2018,MINNESOTA,27,ISANTI,59,CORN,"CORN, GRAIN - ACRES HARVESTED","31,200"
SURVEY,2018,MINNESOTA,27,ISANTI,59,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,990,000"
SURVEY,2018,MINNESOTA,27,ISANTI,59,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.9
SURVEY,2018,MINNESOTA,27,ISANTI,59,SOYBEANS,SOYBEANS - ACRES HARVESTED,"27,900"
SURVEY,2018,MINNESOTA,27,ISANTI,59,SOYBEANS,SOYBEANS - ACRES PLANTED,"28,800"
SURVEY,2018,MINNESOTA,27,ISANTI,59,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","1,024,000"
SURVEY,2018,MINNESOTA,27,ISANTI,59,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.7
SURVEY,2018,MINNESOTA,27,KANABEC,65,OATS,OATS - ACRES HARVESTED,650
SURVEY,2018,MINNESOTA,27,KANABEC,65,OATS,OATS - ACRES PLANTED,"1,000"
SURVEY,2018,MINNESOTA,27,KANABEC,65,OATS,"OATS - PRODUCTION, MEASURED IN BU","32,900"
SURVEY,2018,MINNESOTA,27,KANABEC,65,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50.6
SURVEY,2018,MINNESOTA,27,KANABEC,65,SOYBEANS,SOYBEANS - ACRES HARVESTED,"16,300"
SURVEY,2018,MINNESOTA,27,KANABEC,65,SOYBEANS,SOYBEANS - ACRES PLANTED,"16,500"
SURVEY,2018,MINNESOTA,27,KANABEC,65,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","624,000"
SURVEY,2018,MINNESOTA,27,KANABEC,65,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.3
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,CORN - ACRES PLANTED,"44,100"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED","36,700"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,488,000"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.8
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, SILAGE - ACRES HARVESTED","8,100"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","157,500"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",19.5
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","98,110"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","185,000"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.9
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - ACRES HARVESTED","49,170"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","117,730"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.4
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,OATS - ACRES HARVESTED,"1,810"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,OATS - ACRES PLANTED,"3,500"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,"OATS - PRODUCTION, MEASURED IN BU","85,700"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",47.3
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES HARVESTED,"42,930"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SOYBEANS,SOYBEANS - ACRES PLANTED,"43,500"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","1,765,000"
SURVEY,2018,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.1
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,CORN - ACRES PLANTED,"17,400"
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,"CORN, GRAIN - ACRES HARVESTED","13,000"
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,097,000"
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.3
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,"CORN, SILAGE - ACRES HARVESTED","3,870"
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","65,000"
SURVEY,2018,MINNESOTA,27,PINE,115,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17
SURVEY,2018,MINNESOTA,27,PINE,115,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","34,500"
SURVEY,2018,MINNESOTA,27,PINE,115,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","62,700"
SURVEY,2018,MINNESOTA,27,PINE,115,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.8
SURVEY,2018,MINNESOTA,27,PINE,115,OATS,OATS - ACRES HARVESTED,460
SURVEY,2018,MINNESOTA,27,PINE,115,OATS,OATS - ACRES PLANTED,"1,300"
SURVEY,2018,MINNESOTA,27,PINE,115,OATS,"OATS - PRODUCTION, MEASURED IN BU","20,500"
SURVEY,2018,MINNESOTA,27,PINE,115,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",44.6
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,CORN,CORN - ACRES PLANTED,"18,200"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, GRAIN - ACRES HARVESTED","17,200"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,559,000"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.9
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,HAY,"HAY, ALFALFA - ACRES HARVESTED","5,090"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","14,300"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,OATS,OATS - ACRES HARVESTED,640
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,OATS,OATS - ACRES PLANTED,"1,100"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,OATS,"OATS - PRODUCTION, MEASURED IN BU","46,500"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",72.7
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,SOYBEANS,SOYBEANS - ACRES HARVESTED,"14,100"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,SOYBEANS,SOYBEANS - ACRES PLANTED,"14,200"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","696,000"
SURVEY,2018,MINNESOTA,27,WASHINGTON,163,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.4
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","12,300"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","26,300"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.15
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,HAY,"HAY, ALFALFA - ACRES HARVESTED","24,000"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","48,800"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.05
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,OATS,OATS - ACRES HARVESTED,"1,800"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,OATS,OATS - ACRES PLANTED,"2,700"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,OATS,"OATS - PRODUCTION, MEASURED IN BU","106,000"
SURVEY,2018,MINNESOTA,27,BELTRAMI,7,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58.9
SURVEY,2018,MINNESOTA,27,CASS,21,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","20,400"
SURVEY,2018,MINNESOTA,27,CASS,21,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","35,400"
SURVEY,2018,MINNESOTA,27,CASS,21,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.75
SURVEY,2018,MINNESOTA,27,CASS,21,HAY,"HAY, ALFALFA - ACRES HARVESTED","9,120"
SURVEY,2018,MINNESOTA,27,CASS,21,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","14,200"
SURVEY,2018,MINNESOTA,27,CASS,21,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",1.55
SURVEY,2018,MINNESOTA,27,ITASCA,61,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","15,100"
SURVEY,2018,MINNESOTA,27,ITASCA,61,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","20,000"
SURVEY,2018,MINNESOTA,27,ITASCA,61,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.3
SURVEY,2018,MINNESOTA,27,KOOCHICHING,71,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","6,180"
SURVEY,2018,MINNESOTA,27,KOOCHICHING,71,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","15,000"
